ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2018;05201;Siena - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;3
2018;05201;Siena - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;3
2018;05201;Siena - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;09;Health and welfare;F;2
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;02;Arts and humanities;F;519
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;02;Arts and humanities;M;253
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;F;283
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;M;221
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;04;Business, administration and law;F;256
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;04;Business, administration and law;M;314
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;226
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;228
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;8
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;64
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;217
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;531
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;89
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;103
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;09;Health and welfare;F;404
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;09;Health and welfare;M;104
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;10;Services;F;87
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea;10;Services;M;93
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;F;283
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;M;116
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;164
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;94
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;F;215
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;M;190
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;241
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;233
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;13
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;67
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;190
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;444
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;32
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;38
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;F;78
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;M;29
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;10;Services;F;12
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale;10;Services;M;2
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;177
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;115
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;54
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;40
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;71
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;26
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;272
2018;05001;Pisa - Universit ;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;185
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;F;3
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;M;2
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;2
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;3
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;1
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;5
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;08;Agriculture, forestry, fisheries and veterinary;F;1
2018;05001;Pisa - Universit ;Toscana;CENTRO;Vecchio Ordinamento;09;Health and welfare;F;1
2018;04804;"Firenze - Universit  telematica ""Italian University line""";Toscana;CENTRO;Laurea;01;Education;F;28
2018;04804;"Firenze - Universit  telematica ""Italian University line""";Toscana;CENTRO;Laurea;01;Education;M;4
2018;04804;"Firenze - Universit  telematica ""Italian University line""";Toscana;CENTRO;Laurea Magistrale;01;Education;F;7
2018;04804;"Firenze - Universit  telematica ""Italian University line""";Toscana;CENTRO;Laurea Magistrale;01;Education;M;5
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;01;Education;F;469
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;01;Education;M;30
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;02;Arts and humanities;F;619
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;02;Arts and humanities;M;300
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;F;615
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;03;Social sciences, journalism and information;M;347
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;04;Business, administration and law;F;243
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;04;Business, administration and law;M;268
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;238
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;205
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;8
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;39
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;199
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;445
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;114
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;187
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;09;Health and welfare;F;518
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;09;Health and welfare;M;184
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;10;Services;F;49
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea;10;Services;M;65
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;01;Education;F;124
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;01;Education;M;8
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;F;295
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;02;Arts and humanities;M;106
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;F;350
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;03;Social sciences, journalism and information;M;156
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;F;66
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;04;Business, administration and law;M;78
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;300
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;164
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;7
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;180
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;339
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;38
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;56
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;F;101
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;09;Health and welfare;M;65
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;10;Services;F;35
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale;10;Services;M;33
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;01;Education;F;177
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;01;Education;M;2
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;243
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;124
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;133
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;79
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;271
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;210
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;01;Education;F;17
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;01;Education;M;3
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;F;2
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;02;Arts and humanities;M;1
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;1
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;F;1
2018;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Vecchio Ordinamento;07;Engineering, manufacturing and construction;M;2
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;F;24
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;M;30
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;F;12
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;M;17
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;F;2
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;M;6
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;F;148
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;05;Natural sciences, mathematics and statistics;M;74
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);F;10
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;06;Information and Communication Technologies (ICTs);M;61
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;07;Engineering, manufacturing and construction;F;38
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;07;Engineering, manufacturing and construction;M;37
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;12
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;4
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;F;4
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;M;1
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;04;Business, administration and law;F;1
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;36
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;46
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;3
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;32
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;F;47
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;07;Engineering, manufacturing and construction;M;32
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;22
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;39
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;19
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;5
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;117
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;57
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Vecchio Ordinamento;03;Social sciences, journalism and information;M;3
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;F;2
2018;04302;Camerino - Universit  degli studi;Marche;CENTRO;Vecchio Ordinamento;04;Business, administration and law;M;5
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;01;Education;F;209
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;01;Education;M;10
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;F;465
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;02;Arts and humanities;M;118
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;F;88
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;03;Social sciences, journalism and information;M;69
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;F;77
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;04;Business, administration and law;M;66
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;09;Health and welfare;F;30
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;09;Health and welfare;M;4
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;10;Services;F;11
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea;10;Services;M;4
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;01;Education;F;117
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;01;Education;M;4
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;F;161
2018;04301;Macerata - Universit  degli studi;Marche;CENTRO;Laurea Magistrale;02;Arts and humanities;M;40
